CustomerID,CLTV,Tenure Months,Total Extra Services,Payment Method,Multiple Lines,Contract,Streaming TV,Phone Service,Paperless Billing,Streaming Movies,Senior Citizen,Tech Support,Online Security
6752-APNJL,3449,42,3,2,0,0,0,1,0,0,0,0,1
9823-EALYC,6067,72,6,0,1,2,1,1,1,0,0,1,1
0582-AVCLN,5919,38,1,2,0,2,0,1,0,0,0,0,0
5803-NQJZO,5242,72,5,0,1,2,0,1,1,0,0,1,1
2607-DHDAK,5027,72,1,0,0,2,0,1,1,0,0,0,0
1073-XXCZD,6228,55,2,0,1,2,0,1,0,0,0,0,0
0743-HRVFF,4132,51,3,1,0,1,1,0,1,1,0,1,0
4006-HKYHO,5841,63,6,0,0,2,1,1,1,1,0,1,1
3727-JEZTU,2152,1,1,2,0,0,0,1,0,0,0,0,0
8143-ETQTI,4896,23,1,2,0,2,0,1,1,0,0,0,0
9667-TKTVZ,4916,2,2,2,1,0,0,1,1,0,0,1,0
8570-KLJYJ,4462,36,3,2,1,1,0,1,0,0,0,0,1
7754-IXRMC,3980,1,1,2,0,0,0,1,0,0,0,0,0
9473-CBZOP,4891,28,4,2,1,1,0,1,0,0,0,0,1
2969-WGHQO,3334,7,5,1,0,1,1,1,0,0,0,0,1
4334-HOWRP,4049,72,5,0,0,2,1,0,1,1,1,1,1
5863-OOKCL,5949,10,1,2,0,0,0,1,0,0,0,0,0
1686-STUHN,3575,42,1,0,0,1,0,1,0,0,0,0,0
1329-VHWNP,4404,7,0,0,0,0,0,0,0,0,0,0,0
0019-GFNTW,5795,56,3,0,0,2,0,0,0,0,0,1,1
4256-ZWTZI,2789,5,1,2,0,0,0,1,1,0,0,1,0
5196-WPYOW,6148,67,3,2,0,1,0,1,0,0,0,1,1
4608-LCIMN,5724,8,1,0,0,0,0,1,0,0,0,0,0
4054-CUMIA,2429,18,1,2,0,0,0,1,1,0,0,0,0
0603-TPMIB,4746,59,2,2,1,2,0,1,0,0,0,0,0
2525-GVKQU,4192,60,1,2,0,2,0,1,0,0,0,0,0
9581-GVBXT,6300,59,2,2,0,1,0,0,0,0,0,0,1
5862-BRIXZ,2694,46,4,0,0,2,1,0,1,1,0,1,1
5404-GGUKR,2893,5,2,1,0,0,0,1,1,0,0,0,0
3308-JSGML,6306,59,4,0,0,2,1,0,1,1,1,1,1
2126-GSEGL,4032,70,6,0,1,2,1,1,1,1,0,1,0
0440-QEXBZ,5790,44,2,2,1,0,0,1,1,0,0,0,0
6762-QVYJO,4678,58,4,2,0,2,1,0,0,1,0,1,1
7446-YPODE,5296,11,4,0,1,0,0,1,0,0,1,0,1
9522-BNTHX,5597,34,4,1,0,0,1,0,1,1,1,0,0
4676-WLUHT,6143,54,3,0,0,2,0,0,0,1,0,0,1
7980-MHFLQ,5192,72,2,2,1,2,0,1,0,0,0,0,0
0757-WCUUZ,4232,54,4,0,1,2,0,1,0,1,0,0,0
1629-DQQVB,2331,14,2,0,0,0,0,1,0,0,0,0,1
0374-AACSZ,4421,1,2,1,0,0,0,1,0,0,0,0,1
4872-VXRIL,4656,56,4,0,1,1,0,1,1,0,0,1,1
9140-CZQZZ,5601,68,5,0,0,2,1,1,1,1,0,1,1
3423-HHXAO,2993,14,1,2,0,1,0,1,1,0,0,0,0
6537-QLGEX,3300,16,2,1,0,0,1,0,1,0,0,0,1
3160-TYXLT,6245,53,3,0,0,0,0,0,1,1,0,0,1
6199-IPCAO,2828,29,2,2,1,2,0,1,0,0,0,0,0
5640-CAXOA,5455,30,1,0,0,1,0,0,1,1,0,1,0
2235-EZAIK,4288,72,6,0,1,2,1,1,0,0,0,1,1
3847-BAERP,4905,10,1,2,0,0,0,1,1,0,0,0,0
1453-RZFON,5969,1,2,2,0,0,0,1,0,0,0,0,1
8263-OKETD,3265,20,4,0,1,0,0,1,1,1,0,1,0
0670-KDOMA,5854,1,1,2,0,0,0,1,1,0,0,0,0
6624-JDRDS,4391,6,1,0,0,0,0,0,0,0,0,0,1
0608-JDVEC,5914,50,1,1,0,2,0,1,0,0,0,0,0
9780-FKVVF,3613,6,3,0,0,0,0,1,1,1,0,0,1
1919-RTPQD,4699,7,1,1,0,0,0,1,0,0,0,0,0
3345-PBBFH,5922,8,2,0,0,0,0,1,1,0,0,0,0
2650-GYRYL,3470,33,1,0,0,1,0,1,1,0,0,0,0
5208-FVQKB,5514,70,4,2,0,2,0,1,0,1,0,1,1
7184-LRUUR,5146,22,4,0,0,1,1,1,0,0,0,0,0
3982-JGSFD,3526,36,1,0,0,1,0,1,1,0,0,0,0
1574-DYCWE,4057,51,1,2,0,2,0,1,0,0,0,0,0
7247-XOZPB,5313,53,5,0,1,1,1,1,0,0,0,1,1
2466-FCCPT,4910,20,1,0,0,1,0,1,0,0,0,0,0
6016-NXBNJ,4052,35,1,2,0,1,0,1,1,0,0,0,0
4632-XJMEX,6281,53,3,0,0,1,0,1,0,0,0,1,1
3724-UCSHY,3072,6,1,2,0,0,0,1,0,0,0,0,0
8626-XHBIE,4262,56,2,2,1,2,0,1,1,0,0,0,0
4439-YRNVD,4571,10,1,1,0,0,0,0,0,0,0,1,0
8670-MEFCP,3570,36,7,0,1,2,1,1,1,1,0,1,1
3079-BCHLN,5394,47,1,0,0,1,0,1,0,0,0,0,0
7777-UNYHB,2360,12,1,0,0,0,0,1,1,0,0,0,0
8450-UYIBU,2030,35,2,1,0,0,1,0,1,0,1,0,0
2969-VAPYH,4363,67,3,0,0,1,0,1,0,0,0,1,1
8474-UMLNT,4115,13,4,0,0,0,0,1,0,1,0,1,1
3836-FZSDJ,4367,71,2,0,1,2,0,1,0,0,1,0,0
9142-XMYJH,5227,29,1,0,0,0,0,1,0,0,0,0,0
7733-UDMTP,4622,57,4,1,0,0,1,0,1,1,1,0,0
2649-HWLYB,6177,65,5,0,1,2,0,1,0,1,0,1,1
5214-CHIWJ,3159,27,1,2,0,1,0,1,0,0,0,0,0
2465-BLLEU,4441,1,1,2,0,0,0,1,1,0,0,0,0
1685-VAYJF,5253,11,1,0,0,0,0,1,0,0,0,0,0
8874-EJNSR,5453,39,2,2,1,2,0,1,0,0,0,0,0
5049-MUBWG,4705,26,4,0,0,1,1,1,0,1,0,1,1
4223-WOZCM,5251,2,2,2,0,0,0,1,0,0,1,0,0
0769-MURVM,6187,72,5,0,0,2,1,0,0,1,0,1,1
9253-VIFJQ,5224,65,5,0,1,1,0,1,0,0,0,0,1
5917-RYRMG,3836,32,1,0,0,1,0,1,0,0,1,0,0
5120-ZBLAI,6144,50,5,0,1,1,1,1,0,1,0,0,0
1194-BHJYC,6427,61,4,2,0,2,1,0,1,1,0,1,1
1905-OEILC,3107,1,1,2,0,0,0,1,0,0,0,0,0
6248-BSHKG,5897,61,1,2,0,1,0,1,0,0,0,0,0
4685-TFLLS,4808,18,1,0,0,1,0,1,0,0,0,0,0
3470-BTGQO,5731,21,1,2,0,0,0,1,0,0,0,0,0
1209-VFFOC,4556,68,4,2,0,2,0,0,1,1,0,1,1
6917-IAYHD,4369,1,1,2,0,0,0,0,0,0,0,1,0
8620-RJPZN,3061,1,1,1,0,0,0,1,0,0,0,0,0
2642-MAWLJ,5272,36,1,0,0,2,0,1,0,0,0,0,0
7103-ZGVNT,4268,69,5,0,1,1,1,1,0,0,0,1,1
7137-NAXML,4402,23,1,0,0,1,0,1,0,0,0,0,0
2428-ZMCTB,3926,10,1,0,0,0,0,1,0,0,0,0,0
2961-VNFKL,5072,71,2,0,1,2,0,1,1,0,0,0,0
1768-HNVGJ,4223,45,4,1,1,0,0,1,1,1,1,1,1
6963-KQYQB,4722,70,2,2,1,2,0,1,0,0,0,0,0
1207-BLKSA,4922,52,2,2,1,2,0,1,0,0,0,0,0
8316-BBQAY,6251,65,4,0,0,2,1,0,0,1,0,1,1
1166-PQLGG,4424,72,1,0,0,2,0,1,0,0,0,0,0
3146-JTQHR,3778,10,1,0,0,1,0,1,0,0,0,0,0
4291-YZODP,3810,7,1,2,0,1,0,1,0,0,0,0,0
6427-FEFIG,2939,24,6,0,1,2,1,1,0,1,0,0,1
8706-HRADD,5808,21,2,2,0,0,1,0,1,0,0,1,1
9955-QOPOY,5683,69,4,0,0,1,1,0,1,1,0,1,0
4385-ZKVNW,4412,44,2,0,0,0,0,1,1,0,0,1,0
5446-DKWYW,6238,61,4,1,1,1,1,1,1,0,1,0,0
2990-IAJSV,4200,72,7,0,1,2,1,1,0,1,0,1,1
9027-YFHQJ,4868,7,2,0,1,0,0,1,1,0,0,0,0
4644-OBGFZ,5067,55,1,2,0,1,0,1,0,0,0,0,0
7926-IJOOU,5626,1,1,0,0,0,0,1,0,0,0,0,0
7602-DBTOU,4890,71,1,2,0,2,0,1,0,0,0,0,0
5345-BMKWB,4964,8,1,2,0,0,0,1,0,0,0,0,0
5457-COLHT,4618,69,5,0,0,2,1,1,0,1,0,1,1
7998-WNZEM,5447,71,6,0,1,2,0,1,0,1,0,1,1
4664-NJCMS,5980,33,4,0,0,2,1,0,0,1,0,1,1
0307-BCOPK,4336,16,1,2,0,1,0,1,0,0,0,0,0
2542-HYGIQ,2732,1,1,0,0,0,0,1,0,0,0,0,0
5016-LIPDW,4194,57,1,2,0,1,0,1,0,0,0,0,0
6481-LXPWL,5092,56,2,0,0,1,0,0,1,0,0,0,0
6124-ACRHJ,4099,1,1,2,0,0,0,1,0,0,0,0,0
9362-MWODR,5056,40,3,0,0,0,1,1,1,0,0,1,1
9975-GPKZU,2610,46,1,0,0,2,0,1,0,0,0,0,0
9625-RZFUK,4235,63,1,2,0,2,0,1,0,0,0,0,0
7919-ZODZZ,5289,10,4,2,0,1,0,1,1,1,0,0,0
6867-ACCZI,3303,24,4,2,0,2,0,0,1,1,0,1,1
5939-XAIXZ,3367,19,3,2,1,0,0,1,1,0,0,0,0
8207-VVMYB,6170,70,2,0,1,2,0,1,1,0,0,0,0
5269-NRGDP,2531,42,4,1,0,1,1,1,0,1,0,1,0
6195-MELTI,4223,57,2,2,0,1,0,1,1,0,0,1,0
1227-UDMZR,4311,72,7,0,1,2,1,1,1,1,0,1,1
2167-FQSTQ,5527,72,7,1,1,2,1,1,1,1,0,1,1
2819-GWENI,2987,28,1,2,0,1,0,1,0,0,0,0,0
3572-UUHRS,2653,45,1,0,0,1,0,1,0,0,0,0,0
2692-PFYTJ,2569,1,2,2,1,0,0,1,1,0,0,0,0
5955-EPOAZ,5554,6,1,2,0,0,0,1,1,0,0,0,0
8815-LMFLX,5250,25,2,0,1,0,0,1,1,0,0,0,0
9135-HSWOC,5431,64,1,0,0,2,0,1,1,0,0,0,0
8582-KRHPJ,5629,50,2,2,0,0,0,0,1,0,0,0,1
1506-YJTYT,5264,45,5,0,1,2,1,1,0,0,0,1,1
2228-BZDEE,5755,54,1,2,0,2,0,1,0,0,0,0,0
3740-RLMVT,5792,67,3,0,0,1,0,1,1,0,1,1,1
2192-OZITF,2280,45,4,2,1,2,0,1,0,1,0,1,1
5651-CPDND,3903,10,1,2,0,0,0,1,0,0,0,0,0
2186-QZEYA,2044,29,4,0,1,0,0,1,1,0,1,0,1
1131-ALZWV,4147,24,2,0,1,1,0,1,0,0,0,0,0
7729-XBTWX,4485,66,1,2,0,2,0,1,1,0,0,0,0
3284-SVCRO,3146,45,2,2,1,2,0,1,0,0,0,0,0
9732-OUYRN,4066,49,1,0,0,1,0,1,0,0,0,0,0
0559-CKHUS,5758,29,1,2,0,2,0,1,1,0,0,0,0
2582-FFFZR,2854,22,3,1,0,0,1,0,1,1,0,0,0
8908-NMQTX,4369,72,5,0,0,2,1,0,1,1,0,1,1
1431-AIDJQ,2281,33,5,0,0,2,1,1,0,1,0,1,0
8413-YNHNV,6487,69,7,2,1,2,1,1,0,1,0,1,1
5808-TOTXO,2774,3,1,0,0,1,0,1,1,0,0,0,0
4369-NYSCF,6487,56,4,0,0,1,1,1,1,1,0,1,0
5324-KTGCG,4837,71,1,1,0,1,0,1,0,0,0,0,0
6873-UDNLD,4714,40,4,1,0,0,0,1,0,1,0,0,1
2700-LUEVA,2791,1,1,0,0,0,0,1,0,0,0,0,0
1101-SSWAG,4858,15,2,1,1,0,0,1,1,0,0,0,0
5743-KHMNA,6305,71,2,0,1,2,0,1,0,0,0,0,0
4194-FJARJ,4798,54,3,0,1,2,0,1,0,0,0,1,1
9708-HPXWZ,2599,5,2,0,0,0,1,0,0,0,1,1,0
6992-TKNYO,4487,38,4,0,1,1,0,1,0,1,0,1,0
4468-YDOVK,3307,5,1,0,0,0,0,1,1,0,0,1,0
5792-JALQC,5085,52,4,0,1,2,0,1,0,0,1,0,1
2200-DSAAL,5914,68,6,1,1,2,1,1,1,1,0,0,0
4302-ZYFEL,5366,69,1,0,0,1,0,1,1,0,0,0,0
9351-LZYGF,3773,42,4,0,1,0,0,1,1,0,0,1,1
1518-OMDIK,2422,33,1,0,0,0,0,1,1,0,0,0,0
6671-NGWON,3098,7,1,2,0,0,0,1,0,0,0,0,0
1955-IBMMB,5216,59,1,0,0,2,0,1,1,0,0,0,0
0096-BXERS,3442,6,2,1,1,0,0,1,0,0,0,0,0
3806-YAZOV,3010,3,1,2,0,0,0,1,0,0,0,0,0
7998-ZLXWN,5184,15,1,0,0,0,0,1,0,0,0,0,0
6253-WRFHY,4741,13,3,1,0,1,1,1,1,1,0,0,0
8680-CGLTP,5198,29,3,1,0,1,0,1,1,0,0,1,1
8430-TWCBX,4074,49,1,0,0,1,0,1,0,0,0,0,0
6741-QRLUP,5554,63,6,0,1,2,0,1,1,1,0,1,1
4737-HOBAX,4073,63,5,0,1,2,1,1,0,1,0,1,0
3340-QBBFM,4017,36,2,0,0,1,0,1,0,0,1,1,0
8200-KLNYW,5733,21,5,2,0,1,1,1,0,1,0,1,1
3372-CDXFJ,5077,13,2,0,1,1,0,1,0,0,0,0,0
4781-ZXYGU,3960,1,1,0,0,0,0,1,1,0,0,0,0
7632-YUTXB,2010,25,1,2,0,1,0,1,0,0,0,0,0
2718-YSKCS,6444,71,1,0,0,2,0,1,1,0,0,0,0
6980-CDGFC,5972,67,1,0,0,1,0,1,1,0,0,0,0
2520-SGTTA,3763,0,1,2,0,2,0,1,0,0,0,0,0
2277-VWCNI,3048,4,2,2,1,0,0,1,0,0,1,0,0
1088-CNNKB,5540,63,6,0,1,1,0,1,0,1,0,1,1
1930-BZLHI,3721,21,1,2,0,1,0,1,1,0,0,0,0
5868-YTYKS,2448,1,1,2,0,0,0,1,1,0,0,0,0
3525-DVKFN,3561,17,1,2,0,2,0,1,0,0,0,0,0
0377-JBKKT,5036,22,3,2,0,0,0,1,1,0,0,1,1
5778-BVOFB,4011,9,2,0,0,0,1,1,1,0,0,1,0
3373-YZZYM,3007,1,1,2,0,0,0,1,0,0,0,0,0
0228-MAUWC,3949,19,3,1,1,0,0,1,0,0,0,1,0
4915-BFSXL,4858,70,5,0,1,2,1,1,0,0,0,0,1
5215-LNLDJ,3872,7,0,1,0,0,0,0,1,0,0,0,0
0257-KXZGU,5442,32,4,0,1,0,0,1,0,0,0,0,0
3714-XPXBW,3801,37,6,0,1,0,1,1,1,0,0,1,1
1850-AKQEP,4577,8,1,2,0,0,0,1,0,0,0,0,0
2824-DXNKN,5656,72,5,0,1,2,1,1,1,0,0,0,1
5227-JSCFE,5421,71,3,0,0,2,0,0,0,0,1,1,1
3621-CHYVB,5866,57,3,0,0,0,0,0,1,1,0,1,1
8042-RNLKO,4163,66,2,0,1,1,0,1,0,0,0,0,0
5372-FBKBN,2143,21,1,2,0,0,0,1,0,0,0,0,0
0420-TXVSG,5933,66,5,0,1,2,0,1,1,0,0,0,1
6217-TOWGS,4852,17,5,0,1,0,1,1,1,1,0,0,0
1045-LTCYT,2158,8,1,0,0,0,0,1,0,0,0,0,0
1544-JJMYL,2450,27,4,0,0,1,1,1,0,0,0,1,1
5951-AOFIH,3843,33,4,0,0,0,1,1,1,0,0,0,0
3059-NGMXB,2871,14,5,2,1,0,0,1,0,1,0,0,1
3486-HOOGQ,4848,70,6,0,1,2,1,1,0,0,0,1,1
5061-PBXFW,2649,32,3,0,0,0,0,1,0,0,0,1,1
3891-NLXJB,4050,37,2,2,0,2,0,0,1,0,0,1,1
3639-XJHKQ,2463,19,4,1,0,0,0,1,1,0,0,0,1
2263-SFSQZ,5461,51,2,2,1,2,0,1,1,0,0,0,0
9950-MTGYX,2948,28,1,0,0,2,0,1,1,0,0,0,0
3397-AVTKU,4614,43,3,1,0,2,0,1,1,1,0,0,0
4825-FUREZ,5940,42,1,1,0,2,0,1,0,0,0,0,0
2672-OJQZP,4118,1,1,2,0,0,0,1,0,0,0,0,0
6695-AMZUF,5950,70,6,0,0,2,1,1,0,1,0,1,1
8410-BGQXN,4402,4,1,2,0,0,0,1,0,0,0,0,0
1619-YWUBB,6146,68,2,0,1,2,0,1,1,0,0,0,0
3606-SBKRY,4529,31,3,1,0,1,1,0,1,1,0,0,0
0667-NSRGI,2478,48,4,2,1,1,0,1,1,1,0,1,0
8242-JSVBO,4300,7,1,0,0,0,0,1,1,0,0,0,0
1139-WUOAH,5461,57,3,0,0,2,1,0,0,1,0,1,0
4693-VWVBO,3889,3,1,1,0,0,0,1,0,0,0,0,0
6937-GCDGQ,2394,19,2,0,0,1,0,1,1,0,0,0,1
0988-JRWWP,3167,3,2,1,0,0,1,1,1,0,0,0,0
5075-JSDKI,6196,59,2,1,1,2,0,1,0,0,0,0,0
8644-XYTSV,4348,42,2,0,0,0,1,0,1,0,0,0,1
3873-WOSBC,4879,67,2,0,1,2,0,1,0,0,0,0,0
7975-JMZNT,5453,66,7,0,1,2,1,1,0,1,0,1,1
4116-IQRFR,4463,4,2,0,1,1,0,1,0,0,0,0,0
8259-DZLIZ,4954,64,3,0,1,1,0,1,1,0,0,0,0
7853-WNZSY,5809,1,1,0,0,0,0,1,1,0,0,0,0
3120-FAZKD,4039,54,2,0,1,2,0,1,1,0,0,0,0
8606-OEGQZ,3416,18,2,0,1,2,0,1,0,0,0,0,0
9489-JMTTN,5096,72,7,0,1,2,1,1,0,1,0,1,1
0967-BMLBD,5837,11,1,2,0,1,0,1,1,0,0,0,0
5006-MXVRN,3733,39,1,0,0,2,0,1,0,0,0,0,0
8327-WKMIE,4422,37,1,0,0,1,0,1,0,0,0,0,0
6917-FIJHC,5374,72,2,2,1,2,0,1,1,0,0,0,0
5329-KRDTM,6202,72,5,0,1,2,1,1,0,0,1,1,0
7797-EJMDP,4157,8,3,0,0,0,0,1,0,1,0,1,1
3530-VWVGU,5657,22,1,2,0,0,0,1,0,0,0,0,0
6368-NWMCE,3371,38,4,0,1,0,0,1,0,1,0,1,0
3633-CDBUW,3913,17,5,1,0,1,1,1,0,1,0,1,0
0707-HOVVN,6024,70,5,0,1,2,1,1,1,0,1,1,0
4077-HWUYD,5341,72,7,0,1,2,1,1,1,1,0,1,1
8671-KKKOS,5565,46,3,1,0,0,1,0,0,0,0,0,1
7305-ZWMAJ,2492,30,1,0,0,1,0,1,0,0,0,0,0
0423-UDIJQ,2145,9,1,2,0,0,0,1,0,0,1,1,0
1945-XISKS,4994,67,1,2,0,2,0,1,0,0,0,0,0
2607-FBDFF,5289,1,1,0,0,0,0,1,0,0,0,1,0
1100-DDVRV,5575,17,3,2,0,0,1,0,1,1,0,0,0
6728-WYQBC,2285,1,1,0,0,0,0,1,0,0,0,0,0
7216-KAOID,2446,41,1,0,0,1,0,1,0,0,0,0,0
6145-NNPNO,3103,1,1,0,0,0,0,1,0,0,0,0,0
4625-XMOYM,5098,72,2,0,1,2,0,1,1,0,0,0,0
1385-TQOZW,2392,9,1,0,0,0,0,1,1,0,0,0,0
4804-NCPET,4821,19,1,2,0,2,0,1,0,0,0,0,0
5944-UGLLK,5677,53,3,0,0,1,1,0,0,1,0,1,0
7787-BNTZM,5761,6,1,0,0,0,0,1,0,0,0,0,0
9415-TPKRV,5681,8,3,1,1,0,0,1,0,0,0,0,0
1866-DIOQZ,4698,71,5,0,0,1,1,0,0,1,0,1,1
1386-ZIKUV,4097,7,1,2,0,0,0,1,1,0,0,0,0
6855-VLGOS,5809,72,1,1,0,2,0,1,0,0,0,0,0
8746-OQQRW,3962,4,2,2,1,0,0,1,0,0,0,0,0
3181-MIZBN,3677,16,1,1,0,0,0,1,0,0,0,0,0
7766-CLTIC,4323,10,2,2,0,0,0,1,1,1,0,1,0
0825-CPPQH,4241,71,1,0,0,2,0,1,0,0,0,0,0
9084-OAYKL,4758,58,1,2,0,2,0,1,0,0,0,0,0
6122-LJADA,5824,70,7,0,1,2,1,1,1,1,0,1,1
2400-XIWIO,5054,71,7,1,1,2,1,1,0,1,0,1,1
7524-VRLPL,4204,69,5,0,1,2,0,1,0,1,1,1,1
1494-EJZDW,2836,10,1,2,0,2,0,1,0,0,0,0,0
8003-EWNDZ,2066,10,1,1,0,0,0,1,1,0,0,0,0
1897-RCFUM,3109,39,2,2,1,1,0,1,1,0,0,0,0
9256-JTBNZ,4188,11,1,0,0,0,0,1,0,0,0,0,0
2211-RMNHO,4732,68,6,0,1,2,1,1,0,1,0,1,0
4929-ROART,2277,18,3,2,1,0,0,1,0,0,0,0,1
1834-ABKHQ,4298,52,2,0,0,1,0,1,1,0,0,0,0
1240-HCBOH,6466,67,2,2,1,2,0,1,1,0,0,0,0
3594-KADLU,3610,3,1,2,0,0,0,0,0,0,0,1,1
3796-ENZGF,6438,63,4,2,1,2,0,1,0,1,0,1,0
1734-ZMNTZ,5409,11,2,2,1,2,0,1,0,0,0,0,0
2853-CWQFQ,5824,1,2,2,0,0,0,1,1,1,0,1,0
0813-TAXXS,6483,55,5,0,1,2,1,1,1,1,0,0,0
2519-TWKFS,2499,25,2,2,1,1,0,1,1,0,0,1,0
0626-QXNGV,5613,72,2,0,1,2,0,1,1,0,0,0,0
6723-CEGQI,5712,65,2,2,0,2,1,0,0,0,0,1,0
4732-RRJZC,4954,7,1,2,0,0,0,1,0,0,0,0,0
9499-XPZXM,4675,72,4,0,1,2,0,1,0,0,0,1,1
4338-EYCER,5763,21,2,0,0,0,1,1,0,0,0,0,0
3007-FDPEA,2107,2,1,0,0,0,0,1,1,0,0,0,0
0311-QYWSS,3672,6,2,1,0,0,0,1,1,0,0,0,1
1202-KKGFU,4474,12,2,0,0,0,0,1,0,0,0,1,1
6112-KTHFQ,5917,13,1,2,0,0,0,1,1,0,0,0,0
1852-XEMDW,4709,22,5,2,1,0,0,1,0,0,0,0,1
1820-DJFPH,4755,72,2,0,1,2,0,1,1,0,0,0,0
9426-SXNHE,5355,2,1,0,0,0,0,1,0,0,0,0,0
9068-FHQHD,3556,40,1,0,0,2,0,1,0,0,0,0,0
1269-FOYWN,3743,44,1,0,0,1,0,1,0,0,0,0,0
9470-YFUYI,5247,71,4,0,0,1,1,1,1,0,1,1,1
9895-VFOXH,5092,1,0,2,0,0,0,0,0,0,0,0,0
1230-QAJDW,2562,3,3,2,1,0,1,1,1,0,0,1,0
5701-ZIKJE,5530,13,1,2,0,0,0,1,1,0,0,1,0
7396-VJUZB,2776,4,1,2,0,0,0,1,0,0,0,0,0
6509-TSGWN,5359,37,2,2,1,0,0,1,0,0,0,0,0
3178-CIFOT,5916,23,1,0,0,1,0,1,1,0,0,0,0
4530-NDRKU,5091,42,1,1,0,1,0,1,1,0,0,0,0
5985-TBABQ,2830,32,5,2,1,1,1,1,0,1,0,0,1
6743-HHQPF,4959,42,0,0,0,0,0,0,1,0,0,0,0
8455-HIRAQ,4909,8,1,2,0,0,0,1,0,0,0,0,0
9415-ZNBSX,5650,70,7,0,1,2,1,1,1,1,0,1,1
4018-KJYUY,2722,22,1,0,0,0,0,1,0,0,0,0,0
3884-UEBXB,6314,67,2,0,0,2,0,0,0,0,0,0,1
8780-RSYYU,2159,25,1,0,0,0,0,1,1,0,0,0,0
5537-UXXVS,4137,20,1,0,0,0,0,1,0,0,0,0,0
1791-PQHBB,5056,2,3,0,0,0,0,1,1,1,0,0,1
8701-DGLVH,6097,51,1,2,0,2,0,1,0,0,0,0,0
8741-LQOBK,4829,46,2,0,0,0,0,0,0,0,0,0,1
8082-GHXOP,5611,13,1,2,0,0,0,1,0,0,0,0,0
0980-FEXWF,3386,26,2,2,0,1,0,1,0,0,0,0,0
3011-WQKSZ,5188,19,1,1,0,0,0,1,1,0,0,0,0
8218-FFJDS,6114,72,6,0,1,2,1,1,1,1,0,1,1
1986-PHGZF,2812,18,4,0,1,0,0,1,1,0,1,0,1
2832-SCUCO,2822,2,1,1,0,0,0,1,0,0,0,0,0
7036-ZZKBD,3282,31,3,0,0,0,0,1,1,1,0,1,0
0463-TXOAK,5662,52,2,0,1,2,0,1,0,0,0,0,0
0594-UFTUL,2928,13,1,2,0,0,0,1,1,0,0,0,0
9509-MPYOD,4261,35,1,2,0,1,0,1,0,0,0,0,0
5365-LLFYV,2245,2,1,2,0,0,0,1,1,0,0,0,0
6008-NAIXK,4521,54,4,1,0,1,1,0,1,1,1,0,0
1928-BXYIV,4592,1,4,1,1,0,0,1,0,0,0,0,1
5181-OABFK,4173,56,4,0,0,2,0,1,1,0,0,0,1
7816-VGHTO,2866,6,2,2,0,2,0,0,0,0,0,1,0
5871-DGTXZ,4636,32,1,2,0,1,0,1,0,0,0,0,0
0016-QLJIS,5509,65,7,2,1,2,1,1,1,1,0,1,1
7508-DQAKK,6474,64,7,0,1,2,1,1,1,1,0,1,1
5176-OLSKT,5546,66,5,0,1,2,0,1,0,0,0,0,1
3556-BVQGL,3585,20,1,2,0,1,0,1,1,0,0,0,0
7581-EBBOU,4260,60,4,0,0,1,1,1,1,0,0,1,0
5073-RZGBK,5823,50,6,0,1,1,0,1,1,1,0,1,1
2192-CKRLV,4700,72,4,1,0,2,0,0,1,1,0,0,1
3154-HMWUU,5848,60,1,0,0,2,0,1,1,0,0,0,0
6119-SPUDB,2653,46,2,2,0,2,0,0,0,0,0,1,1
6522-OIQSX,4175,69,4,0,0,2,1,0,1,1,0,0,0
8748-HFWBO,5964,19,1,2,0,1,0,1,0,0,0,0,0
1052-QJIBV,6015,71,1,0,0,2,0,1,0,0,0,0,0
0723-FDLAY,2292,44,6,0,1,1,1,1,1,1,0,1,0
3050-RLLXC,5907,56,6,0,1,2,1,1,0,0,0,1,1
8544-JNBOX,4626,72,1,2,0,2,0,1,1,0,0,0,0
6681-ZSEXG,5477,56,4,0,1,2,0,1,0,0,0,0,0
6139-ZZRBQ,4309,64,1,0,0,2,0,1,1,0,1,0,0
8884-FEEWR,2858,35,1,0,0,1,0,1,0,0,0,0,0
3125-RAHBV,2768,22,1,0,0,1,0,1,0,0,0,0,0
0373-AIVNJ,3755,9,3,2,0,1,0,0,0,0,0,0,1
1682-VCOIO,3434,23,1,2,0,1,0,1,0,0,0,0,0
2072-ZVJJX,4571,68,2,0,1,2,0,1,0,0,0,0,0
9518-IMLHK,3175,31,5,0,0,0,1,1,1,0,0,1,1
3646-ITDGM,4831,56,1,0,0,2,0,1,0,0,0,0,0
3569-VLDHH,6123,66,5,1,0,1,1,1,1,0,0,1,1
8224-KDLKN,4275,72,2,0,1,2,0,1,0,0,0,0,0
8727-XDPUD,5658,37,1,0,0,2,1,0,0,0,0,0,0
1064-FBXNK,2618,1,1,0,0,1,0,1,0,0,0,0,0
3996-ZNWYK,5819,71,1,0,0,2,0,1,0,0,1,0,0
2878-DHMIN,2334,35,1,1,0,1,0,1,0,0,0,0,0
7762-ONLJY,4122,6,1,2,0,1,0,1,0,0,0,0,0
5795-BKOYE,5846,69,3,0,0,1,0,1,0,0,0,1,0
7501-VTYLJ,4057,2,2,2,0,0,0,1,0,0,0,0,0
7608-RGIRO,4889,62,2,2,1,2,0,1,1,0,0,0,0
9814-AOUDH,5625,53,1,0,0,2,0,1,0,0,0,0,0
8760-ZRHKE,5546,71,5,1,1,1,1,1,0,0,1,0,1
