Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,CLTV,Total Extra Services
1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,3080,1
1,0,1,1,64,1,1,0,0,1,0,0,1,1,0,0,4799,4
0,1,1,0,26,1,0,0,0,1,0,1,0,0,1,0,3935,3
1,1,1,0,19,0,0,0,1,1,0,0,0,0,1,0,4615,2
1,1,0,0,8,1,0,0,0,0,0,0,0,0,1,1,5242,1
1,0,1,1,13,1,0,1,0,0,0,0,0,0,1,2,5764,2
1,0,0,0,62,1,1,1,1,1,0,0,0,0,0,0,5496,5
0,0,0,0,66,1,1,0,1,0,0,1,0,1,1,0,5868,4
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,2,4909,1
0,1,1,0,22,1,1,0,0,0,0,0,0,1,0,0,2628,2
0,0,1,0,15,1,0,0,1,0,0,0,0,0,0,0,4891,2
0,1,0,0,67,1,0,1,1,0,1,1,0,2,1,0,5857,4
0,1,1,0,50,1,1,0,0,0,0,0,0,1,0,1,4015,2
1,0,0,0,35,1,1,1,0,0,0,0,0,2,0,2,5498,3
1,0,1,0,51,1,1,1,1,0,0,0,1,1,1,0,4745,5
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,5918,1
0,0,0,1,7,1,0,0,0,0,0,0,0,1,0,2,3810,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,1,2066,1
0,0,0,0,4,1,0,0,0,1,0,0,1,0,1,0,3154,3
0,0,0,0,53,1,0,0,1,1,0,1,1,1,1,2,5377,5
0,0,0,1,19,1,0,0,0,0,0,0,0,2,0,2,4855,1
0,0,0,0,19,1,0,0,0,0,0,0,1,0,1,1,3384,2
1,0,0,0,44,1,0,0,0,0,0,0,0,2,0,2,2798,1
0,0,1,1,64,1,1,0,0,0,0,0,0,2,1,2,4582,2
1,0,0,0,24,1,0,0,0,1,0,0,0,0,1,2,5832,2
1,1,1,0,34,1,1,0,0,0,0,0,0,0,1,1,5381,2
0,1,1,0,67,1,1,1,1,1,1,0,1,1,1,0,5703,6
1,0,1,0,27,1,0,1,0,0,0,0,0,1,0,0,3560,2
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,1,2114,1
0,0,1,1,72,1,1,1,1,0,0,1,0,2,1,0,4213,5
0,1,1,0,29,0,0,1,0,1,0,0,1,0,1,1,3094,3
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2067,1
1,0,1,0,51,1,1,1,1,0,1,1,1,1,0,0,5604,6
0,0,1,1,26,1,0,0,0,0,0,0,0,0,1,0,5158,1
1,0,1,0,36,1,0,1,0,0,0,1,1,0,1,1,2701,4
1,1,1,0,65,1,1,1,1,0,0,1,0,2,1,0,5205,5
0,1,0,0,53,1,0,1,1,0,1,0,1,1,1,2,4766,4
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5913,1
1,0,1,1,61,1,1,0,0,1,1,1,1,2,1,0,4151,5
0,0,0,0,41,1,1,0,0,0,0,0,0,1,1,2,3089,2
1,0,1,1,8,1,0,0,0,1,0,1,1,0,1,1,5505,4
1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,4990,2
0,0,0,0,6,0,0,1,1,1,1,1,1,2,1,2,3909,5
1,0,1,0,18,1,1,0,0,0,0,1,1,0,1,1,4477,4
0,0,1,1,72,1,1,0,0,0,0,0,0,2,1,0,4755,2
1,0,1,0,70,1,1,1,0,0,1,1,1,2,1,0,6280,5
0,0,1,0,27,1,0,1,0,0,1,1,1,1,1,0,3795,4
1,0,0,0,47,1,1,0,1,1,0,1,1,1,1,1,5029,6
1,0,1,0,71,1,0,1,0,1,1,0,1,2,1,0,5328,4
1,0,0,0,52,1,0,0,0,1,0,0,1,0,1,0,6339,3
1,0,0,0,21,1,0,0,0,0,0,0,0,0,1,2,3632,1
0,0,0,0,14,1,0,0,0,0,1,1,1,0,1,1,5351,3
0,1,1,1,65,1,1,0,0,1,1,1,1,1,1,0,5669,5
1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,2,4521,1
1,0,0,0,19,1,0,0,0,0,1,0,1,1,1,0,4446,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5650,1
0,0,1,1,72,1,0,1,1,1,1,1,1,2,0,0,4456,6
0,0,1,0,34,1,0,0,0,0,1,0,0,0,0,0,4352,1
1,1,1,0,14,1,0,0,0,0,0,0,0,1,0,2,2962,1
0,1,0,0,40,1,0,0,0,0,0,1,1,0,1,1,5742,3
1,0,1,1,16,1,1,0,0,1,0,1,0,0,1,0,5560,4
1,0,1,1,4,1,0,0,0,0,0,0,0,2,0,2,2347,1
0,0,1,0,72,1,1,1,1,1,0,1,0,2,0,0,6380,6
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3068,1
1,1,1,0,72,1,1,0,0,1,0,1,1,2,1,0,5540,5
1,1,0,0,18,1,1,1,1,0,0,0,0,0,1,0,2812,4
0,0,0,0,46,1,1,0,1,1,0,0,1,1,1,1,3924,5
1,0,0,0,69,1,1,0,1,1,1,1,0,2,1,0,5709,5
0,0,0,1,25,1,0,0,1,0,1,0,0,1,1,0,5136,2
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,3178,1
0,0,1,0,60,0,0,1,1,0,1,0,0,2,0,0,5148,2
1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,2,5873,1
0,1,0,0,44,1,0,0,1,1,0,0,1,1,0,0,4368,4
1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4033,0
1,0,1,0,36,1,0,0,0,0,0,0,0,1,0,0,5744,1
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,4160,1
1,0,1,0,72,1,1,0,1,1,1,1,1,2,0,0,6450,6
1,0,1,0,42,0,0,1,0,1,1,1,0,2,0,0,2673,3
1,0,0,0,22,1,1,0,0,0,0,0,0,2,0,2,3403,2
1,0,1,0,61,1,1,1,1,1,1,0,1,2,1,0,4302,6
0,0,0,0,8,1,0,0,0,1,1,0,1,0,0,2,2804,3
0,0,1,1,23,1,1,0,0,0,0,0,0,2,0,2,5945,2
1,0,0,0,37,1,0,1,1,1,1,0,0,2,0,0,3183,4
0,0,0,0,47,0,0,1,0,1,1,0,0,2,0,2,2540,2
1,0,0,0,13,1,0,0,0,0,0,0,0,1,1,1,2252,1
1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,4267,1
0,0,0,0,27,1,0,0,0,0,0,0,0,2,1,0,5250,1
1,0,1,1,10,1,0,0,0,1,0,1,0,0,0,2,5318,3
1,1,0,0,69,1,0,0,0,0,0,0,0,2,0,0,4042,1
0,0,0,0,15,1,0,1,1,1,1,1,1,0,0,2,4653,6
0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,1,5054,7
0,0,1,0,71,1,0,1,0,1,1,1,1,2,1,0,5770,5
1,0,0,0,21,1,0,0,0,0,0,0,0,2,0,2,4562,1
0,0,1,0,70,0,0,1,0,1,1,0,1,2,1,0,5460,3
0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,2392,1
0,0,1,0,64,1,0,1,0,0,1,1,1,1,1,2,5369,4
1,0,1,0,41,1,0,1,1,1,0,0,0,1,1,0,4565,4
1,0,1,0,72,1,1,1,1,1,0,1,0,2,1,0,4256,6
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,5346,1
1,0,1,1,42,1,0,0,0,0,0,0,0,2,0,2,3433,1
1,0,0,0,26,1,1,1,1,0,0,1,0,0,1,0,5461,5
1,0,0,0,29,0,0,0,1,0,1,0,0,0,0,1,2555,1
0,0,0,0,21,1,0,1,0,1,1,0,0,1,1,1,4870,3
0,0,1,0,23,1,0,0,0,0,1,1,0,1,0,0,3835,2
0,0,1,0,2,1,0,1,1,0,0,1,0,0,0,1,5361,4
1,0,0,0,64,1,1,1,1,1,1,1,0,1,0,1,4761,6
1,0,0,0,66,1,1,0,1,0,1,1,1,1,1,1,4915,5
1,0,0,0,8,0,0,1,0,0,1,0,1,2,1,2,5489,2
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,5252,1
0,0,1,1,47,1,0,0,1,0,1,0,1,2,0,0,5144,3
0,0,0,0,51,1,1,0,1,1,1,1,1,1,1,1,4363,6
0,0,1,0,45,1,1,1,1,1,1,1,1,1,0,2,4885,7
0,0,0,0,58,1,0,1,1,1,1,0,0,2,1,0,5040,4
1,1,1,0,44,1,0,0,0,0,0,0,0,2,1,0,4975,1
0,0,1,0,33,1,0,1,1,1,0,0,0,1,1,2,4276,4
0,0,1,0,26,1,0,0,0,0,0,0,0,1,0,2,3656,1
1,0,1,0,70,1,0,1,1,1,1,0,0,2,0,0,5669,4
0,1,0,0,67,1,1,0,1,0,0,0,0,0,0,1,4826,3
1,1,0,0,20,1,0,1,0,0,1,0,0,1,0,2,5090,2
0,0,1,1,72,1,1,1,1,1,1,1,1,2,0,0,6009,7
0,0,1,0,55,1,0,1,1,0,1,0,0,2,0,2,4702,3
0,0,0,0,25,1,1,1,1,1,1,1,0,0,1,0,4855,6
1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,2,3929,1
1,0,1,1,35,1,0,0,0,0,0,0,0,2,0,0,2009,1
0,0,1,1,72,1,0,1,1,1,1,0,1,2,1,1,4874,5
0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,2,2992,1
0,1,0,0,59,1,1,0,0,1,0,1,1,1,1,1,5513,5
1,0,0,0,42,1,0,0,0,0,0,0,0,1,0,0,3575,1
0,0,0,0,13,0,0,0,1,0,0,0,0,0,1,1,4959,1
1,0,0,0,4,1,0,0,0,0,1,1,0,0,1,1,5281,2
1,0,1,0,67,1,1,0,1,1,1,1,1,2,1,0,4469,6
0,0,1,1,40,1,1,0,0,0,0,0,0,2,1,2,3021,2
1,0,1,1,70,1,1,0,1,1,1,1,1,2,1,1,5568,6
1,0,0,0,2,1,0,1,1,0,0,1,1,0,0,1,4855,5
0,0,1,0,70,1,1,0,1,1,1,1,1,2,1,0,4032,6
1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,2,2463,2
0,0,1,1,55,1,0,0,0,0,0,0,0,0,0,0,4277,1
1,0,1,0,37,1,1,1,0,0,0,0,0,0,1,2,3839,3
0,0,0,0,55,1,1,0,0,0,0,0,0,0,1,1,5832,2
1,0,0,0,26,0,0,1,0,0,1,1,1,1,0,0,4296,3
0,0,1,1,30,1,0,0,0,1,1,1,0,1,1,1,2215,3
0,0,1,1,10,1,0,0,0,0,0,0,0,0,1,0,3196,1
0,0,1,0,12,0,0,0,0,1,0,1,1,0,1,0,2873,3
1,0,1,1,24,1,1,1,0,0,0,1,1,1,0,2,5535,5
1,0,0,0,34,1,0,0,1,0,0,0,0,0,1,1,2711,2
0,0,0,0,39,1,0,0,0,0,0,0,0,2,0,2,2007,1
0,0,0,0,48,1,1,0,0,0,0,0,0,1,0,0,5517,2
1,0,1,1,28,0,0,0,1,1,1,1,1,1,1,0,2797,4
1,0,0,0,19,1,0,0,0,1,1,1,0,0,0,2,3402,3
0,0,0,1,13,1,1,0,1,1,0,1,1,1,1,0,2810,6
1,0,0,1,66,1,0,0,0,0,0,0,0,2,0,2,4101,1
1,1,1,0,71,1,1,1,1,1,1,1,1,2,1,0,4438,7
0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,2,4644,7
0,1,1,0,62,1,1,1,0,1,0,1,1,1,1,1,5061,6
1,0,1,0,35,1,1,0,1,0,1,1,0,1,1,1,5283,4
1,0,1,1,6,1,0,1,0,0,0,0,0,0,1,1,4076,2
0,0,1,1,4,1,0,0,0,0,0,0,0,0,1,1,2951,1
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,0,4842,7
1,0,1,0,48,1,1,0,1,1,0,0,1,1,1,0,3997,5
1,0,0,0,44,1,0,1,1,1,0,1,1,1,1,1,4588,6
1,0,0,0,3,1,0,1,0,0,1,1,0,0,1,0,5645,3
1,0,0,0,39,1,0,0,0,1,1,0,0,1,0,1,3446,2
0,0,1,1,22,1,0,0,0,0,0,0,0,0,0,0,4312,1
0,0,0,0,52,1,0,1,0,1,1,0,0,1,0,0,6078,3
1,0,1,1,43,1,1,1,0,1,1,0,0,1,1,0,5884,4
1,0,1,0,12,1,1,0,0,0,0,0,0,1,0,2,3277,2
1,0,1,0,42,1,0,0,0,0,0,0,0,2,0,1,5940,1
1,0,1,0,22,1,0,0,0,0,0,0,0,0,1,0,3727,1
1,0,0,0,65,1,0,0,0,0,0,0,0,2,1,0,4309,1
1,0,0,1,40,0,0,1,1,0,1,0,0,1,0,2,4288,2
1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,4510,1
0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,2100,1
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,4033,2
1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,2,5824,2
0,0,1,0,70,1,0,0,0,0,0,0,0,2,0,0,5540,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,5384,1
0,1,1,1,46,1,1,1,1,0,1,1,1,0,1,1,4162,6
0,1,1,0,39,1,0,1,1,0,0,1,1,1,0,2,4599,5
1,0,1,1,24,1,0,0,0,0,0,0,0,1,0,2,3000,1
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,3239,2
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2207,2
1,0,1,1,31,1,1,0,0,0,0,0,0,2,0,2,5472,2
0,0,1,1,64,1,1,0,1,0,0,0,0,1,1,0,4954,3
1,0,0,0,8,1,1,0,0,0,0,0,0,0,1,1,5514,2
1,0,0,0,16,0,0,1,1,1,1,1,0,2,0,2,2136,4
1,0,0,0,18,1,0,0,0,0,0,0,0,2,0,0,2782,1
0,0,1,0,41,1,0,0,0,0,0,0,0,2,0,0,5062,1
0,0,0,0,16,1,0,0,0,0,0,0,0,1,1,0,2870,1
0,0,0,0,12,0,0,1,0,0,1,0,0,1,1,2,2990,1
0,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0,4934,1
0,0,0,1,63,1,0,0,0,0,0,0,0,2,0,0,4370,1
0,0,0,0,66,1,1,1,1,1,1,1,1,2,1,0,5813,7
0,0,1,0,55,1,0,0,0,0,0,0,0,1,0,1,4888,1
1,0,1,0,63,1,1,0,1,1,0,1,1,0,1,1,5096,6
1,0,0,1,16,1,1,1,1,0,0,0,1,0,1,1,5172,5
0,0,1,1,32,1,1,1,0,0,0,1,0,0,0,1,4444,4
1,0,1,1,72,1,1,0,1,1,1,1,1,2,0,0,6444,6
1,0,1,0,24,1,0,1,0,0,1,0,0,0,0,2,2977,2
0,0,1,0,61,1,1,0,0,1,1,1,1,1,1,0,5401,5
0,0,1,0,29,1,0,0,0,0,0,0,0,1,0,1,3800,1
0,0,0,0,4,1,1,0,0,0,0,0,0,2,1,0,3808,2
1,0,1,0,65,1,1,0,1,1,1,1,1,2,1,0,5256,6
0,0,1,0,67,1,1,0,1,1,0,1,1,1,1,0,5027,6
0,0,1,1,35,1,0,0,0,0,0,0,0,1,0,2,3739,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2469,1
0,0,0,0,8,1,1,0,0,0,0,0,0,0,1,1,2332,2
1,0,1,1,64,0,0,1,0,1,1,1,1,2,1,0,4120,4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5566,1
1,0,0,1,72,0,0,1,1,1,1,1,1,2,0,0,5592,5
0,0,1,1,67,1,1,0,0,0,0,0,0,2,1,2,5847,2
1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,1,2893,2
0,0,1,1,61,1,1,0,0,0,0,0,0,2,1,2,6201,2
1,0,1,1,71,1,1,1,0,0,0,1,1,2,1,1,4603,5
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,0,5764,7
1,0,1,0,17,1,0,0,0,0,0,0,0,1,0,0,3526,1
1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,2,3072,1
0,0,0,0,15,1,0,1,1,1,1,0,0,1,0,0,2976,4
0,0,1,1,17,1,0,1,0,0,1,0,0,0,1,0,5465,2
0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,1,5584,2
0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,2,4650,1
1,0,1,1,72,1,0,0,0,0,0,0,0,2,1,0,5027,1
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,4556,2
1,0,0,0,22,1,0,0,0,0,0,0,0,1,0,0,2768,1
1,0,0,1,53,1,0,1,1,0,1,0,0,1,0,0,6281,3
0,0,0,0,57,0,0,1,0,1,1,0,0,1,1,0,5281,2
1,0,1,0,71,1,0,1,0,1,1,1,1,2,1,1,4668,5
1,1,1,0,38,0,0,0,0,0,0,0,0,0,1,1,3511,0
1,0,0,1,54,1,0,0,1,1,1,0,0,1,1,1,5594,3
1,0,0,0,29,0,0,1,0,0,1,0,0,1,0,2,3898,1
0,0,1,1,67,0,0,1,1,0,0,0,0,2,0,0,6314,2
1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,2,4766,4
1,0,0,0,55,1,0,1,1,0,0,1,1,1,1,2,5101,5
0,0,0,0,43,1,1,0,1,1,1,1,1,1,0,0,2319,6
0,0,0,0,28,1,0,0,0,0,0,0,1,0,1,1,2951,2
1,0,0,0,47,1,1,1,1,0,0,1,0,1,0,0,5022,5
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,4517,1
1,0,1,0,70,1,1,0,1,1,1,1,0,2,0,0,5115,5
1,0,1,0,72,1,0,0,1,1,0,1,1,2,1,0,4171,5
0,0,1,0,24,1,1,0,0,1,0,0,0,0,1,2,3816,3
1,0,1,0,71,1,1,0,1,0,1,1,1,2,1,0,5973,5
1,0,1,1,6,1,0,0,0,0,0,0,0,0,1,1,2651,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2484,1
1,0,1,1,66,1,0,0,0,0,0,0,0,2,0,0,5011,1
1,0,1,1,71,1,0,1,1,1,1,1,1,2,0,0,5737,6
0,0,1,0,71,1,1,0,0,1,1,1,1,2,1,0,4518,5
1,0,0,0,19,1,0,0,0,0,0,0,0,1,1,0,4431,1
1,0,1,1,55,1,0,0,0,1,1,0,0,2,1,0,5821,2
0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,2,5377,3
1,0,1,1,22,1,0,1,0,0,0,0,0,0,0,0,4040,2
1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,4697,1
0,0,0,0,34,1,1,0,0,0,1,1,0,0,0,2,5567,3
0,0,1,0,17,1,1,0,0,0,0,1,1,0,0,1,4756,4
1,1,1,0,22,1,0,0,0,0,0,1,1,0,1,0,4180,3
1,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,5790,1
0,0,1,1,52,1,1,0,0,0,0,0,0,2,0,2,4922,2
1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,2,4950,2
0,0,1,1,8,1,0,1,1,0,0,0,0,0,0,2,5614,3
1,0,0,0,3,1,0,1,0,0,0,0,0,0,1,2,2085,2
1,0,1,0,44,1,1,0,0,0,0,0,0,1,0,2,3037,2
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4155,1
0,0,0,0,43,1,1,0,0,0,0,0,0,2,1,0,2017,2
0,1,1,0,56,1,1,1,1,1,1,0,0,1,0,1,6335,5
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3007,1
1,0,1,0,28,1,0,1,1,0,1,0,0,0,0,2,3851,3
0,0,1,0,71,1,0,0,0,0,0,0,0,2,0,2,4890,1
1,0,1,0,72,1,1,1,1,1,1,1,1,2,0,0,6274,7
1,0,0,1,49,1,1,1,1,1,0,1,1,1,1,0,6005,7
0,0,0,0,65,1,1,1,1,0,1,0,0,1,1,1,6421,4
1,0,1,0,51,1,0,1,1,1,1,1,1,2,1,0,5340,6
1,0,1,1,26,1,0,0,0,0,0,0,1,1,0,0,4237,2
1,0,0,0,9,1,0,1,0,1,1,0,1,0,1,0,4366,4
0,0,1,1,41,1,1,1,1,1,0,0,1,1,1,0,3275,6
0,1,1,1,66,1,1,1,1,0,1,1,1,1,1,0,5418,6
0,0,1,1,59,1,1,0,1,0,1,0,1,0,1,0,5266,4
1,0,1,0,72,1,1,0,1,1,0,1,1,2,1,0,4165,6
0,0,1,1,70,1,1,1,1,1,1,1,0,2,0,0,4848,6
1,0,0,0,19,1,0,0,0,0,0,0,0,2,0,2,5596,1
1,0,0,0,54,1,1,1,1,0,1,1,1,2,1,0,6370,6
1,0,1,0,47,1,1,0,0,0,0,1,1,1,1,0,4977,4
0,0,1,1,67,0,0,1,1,1,1,1,0,2,0,0,5261,4
0,0,0,0,64,1,1,0,1,1,1,1,1,2,1,0,5718,6
1,0,1,0,4,1,1,0,0,1,0,1,0,0,0,1,4552,4
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,2,2692,1
1,0,1,0,41,1,1,0,1,1,0,1,0,1,0,0,3877,5
0,0,0,0,24,1,0,1,0,0,0,1,1,0,1,1,3667,4
1,0,0,0,21,1,0,0,0,0,0,0,0,1,1,2,3721,1
1,0,1,1,72,1,1,0,1,1,0,1,1,1,1,0,4750,6
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,2,5450,1
0,0,0,0,14,1,1,0,1,0,0,0,0,1,1,2,4423,3
0,0,0,0,67,1,1,1,0,1,1,1,1,2,1,2,6322,6
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3901,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,2371,2
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2,3522,1
1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,4430,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3075,1
1,0,1,0,72,1,1,0,1,0,0,1,0,1,1,1,6016,4
0,0,0,1,19,1,0,1,1,1,0,0,0,0,1,1,2463,4
0,0,0,0,24,1,1,0,0,0,0,0,0,2,0,0,3904,2
0,0,0,0,36,1,0,1,1,1,1,0,1,1,1,2,3235,5
1,0,1,0,71,1,1,1,1,1,1,1,1,2,1,1,6124,7
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,5221,1
0,0,0,0,8,1,1,0,0,0,0,0,0,0,1,1,5777,2
0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,1,5877,2
0,0,1,0,31,1,1,0,1,0,1,1,1,2,0,0,3491,5
0,0,0,0,57,1,0,1,1,1,1,1,0,2,1,0,5741,5
1,0,1,1,25,1,1,0,0,0,0,1,0,0,0,1,3192,3
1,0,0,0,72,1,1,0,1,1,1,1,1,2,1,0,5842,6
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,4177,1
0,0,0,0,11,1,0,0,0,1,1,0,1,1,0,0,3206,3
1,0,0,0,43,1,0,1,1,1,1,0,0,1,1,0,2496,4
0,0,1,0,47,1,0,0,1,0,0,1,0,0,1,0,2613,3
0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,2,4818,1
1,0,0,0,50,0,0,1,0,0,1,0,0,1,1,2,5052,1
1,1,0,0,52,0,0,1,0,0,0,1,1,0,1,0,4865,3
0,0,1,0,56,1,1,1,1,1,0,1,1,1,0,0,5648,7
0,0,0,0,67,0,0,0,0,1,1,1,1,0,1,0,5990,3
1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,2186,1
0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,3850,1
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2,4769,1
1,0,0,0,41,1,0,0,1,0,1,1,1,2,1,0,2640,4
0,0,1,0,20,1,0,0,0,0,0,0,0,1,1,2,3585,1
1,0,0,0,72,1,0,0,0,0,0,0,0,2,1,2,4626,1
0,0,1,1,38,1,0,0,0,0,0,0,0,1,0,0,4623,1
0,0,0,0,4,1,1,0,1,0,0,0,0,0,1,2,3132,3
1,0,0,0,28,1,0,0,1,0,1,1,0,1,1,0,2886,3
1,0,1,0,68,1,1,0,1,0,1,0,1,2,0,0,5540,4
0,0,1,0,59,1,1,1,1,0,0,1,0,0,1,1,5238,5
1,1,0,0,64,1,0,0,0,0,0,0,0,2,1,0,4309,1
1,0,1,0,72,0,0,1,1,1,1,0,0,2,0,0,5041,3
1,0,0,0,25,1,0,0,0,1,1,1,1,2,0,0,3847,4
1,0,1,0,64,1,1,0,1,0,1,1,1,2,1,1,5682,5
1,0,0,0,47,1,0,0,0,0,0,0,0,1,0,0,3313,1
1,0,1,0,52,1,1,0,1,0,1,0,0,0,0,0,4729,3
0,0,0,1,50,1,0,0,0,0,0,0,0,2,0,0,4263,1
0,0,1,0,46,1,1,1,0,0,0,0,0,0,0,0,5928,3
0,0,1,0,2,1,0,1,0,0,1,0,0,0,1,1,5251,2
1,0,0,1,71,1,1,0,0,0,0,0,0,2,0,2,4155,2
0,0,1,1,56,1,0,1,1,1,0,0,0,2,1,0,4173,4
1,0,0,0,38,1,1,1,1,1,1,0,0,0,0,1,5858,5
0,0,1,1,34,1,1,0,0,0,0,0,0,1,1,0,5854,2
0,0,1,0,59,1,1,1,1,0,1,0,0,1,0,2,5631,4
1,0,0,1,9,1,0,0,0,0,0,0,0,1,0,2,3444,1
0,1,0,0,18,1,0,0,1,0,0,0,0,0,1,1,5313,2
1,0,1,0,60,1,0,1,1,1,1,0,0,1,1,0,4053,4
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,5863,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2475,1
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4577,1
1,1,1,0,65,1,0,0,0,0,0,0,0,1,1,0,4871,1
1,0,1,1,69,1,1,0,0,0,0,0,0,2,1,0,4933,2
1,0,0,0,31,1,0,0,0,0,0,0,0,2,0,2,2598,1
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5942,0
0,0,1,1,14,1,1,0,1,0,1,1,1,0,0,0,5772,5
0,1,0,0,63,1,1,0,0,1,0,0,1,0,1,0,4438,4
1,0,1,1,53,1,0,0,0,0,0,0,0,1,0,0,6050,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2011,1
1,0,0,0,14,1,1,0,1,0,0,0,0,0,1,0,3520,3
1,0,0,0,57,1,0,0,0,0,0,0,0,2,0,2,6271,1
0,0,0,0,21,1,0,1,1,0,1,1,0,2,0,0,5138,4
1,0,1,1,55,1,1,0,0,0,0,0,1,0,0,0,6411,3
1,0,1,0,71,1,1,0,0,0,0,0,0,2,1,1,4058,2
0,0,1,0,43,1,1,0,0,0,1,1,0,1,1,0,4000,3
0,0,0,0,64,1,1,0,0,0,0,0,0,1,0,2,5655,2
0,0,1,0,63,1,0,0,1,0,0,1,1,1,1,1,5016,4
0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,4998,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,4788,1
0,0,1,0,67,1,0,0,0,0,0,0,0,1,1,0,5972,1
1,1,1,0,61,1,1,0,1,1,1,1,0,1,1,2,5413,5
0,0,0,0,41,1,0,0,0,0,0,0,0,2,1,2,3523,1
0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,0,3574,2
1,0,0,0,35,1,1,0,0,0,0,1,0,0,0,1,2332,3
1,0,0,0,59,1,0,0,0,1,0,0,1,1,1,0,6250,3
0,0,1,0,62,1,0,1,1,1,0,1,0,2,1,0,6489,5
0,1,1,0,63,1,1,0,1,1,0,1,1,0,1,1,5187,6
0,0,0,0,17,1,0,0,1,0,0,1,0,0,1,1,5564,3
0,0,0,0,51,0,0,1,0,1,1,1,1,1,0,0,5404,4
