customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,cltv,is_fiber
0234-TEVTT,female,0,1,1,48,0,0,1,0,1,0,0,1,one_year,0,credit_card,5269,0
4304-TSPVK,female,0,1,0,68,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,5782,1
1552-AAGRX,female,0,0,0,30,1,1,1,0,0,1,1,1,month_to_month,0,bank_transfer,5503,1
2637-FKFSY,female,0,1,0,3,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,4047,0
9796-MVYXX,female,1,0,0,14,0,0,1,0,1,1,0,0,two_year,0,mailed_check,3162,0
7874-ECPQJ,female,0,0,1,4,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,4462,0
0020-INWCK,female,0,1,1,71,1,1,0,1,1,0,0,1,two_year,1,credit_card,4865,1
7089-RKVSZ,male,0,1,0,8,1,1,0,0,0,0,0,0,one_year,0,mailed_check,2028,0
2683-JXWQQ,male,0,1,1,61,0,0,1,0,1,0,0,0,month_to_month,0,bank_transfer,6495,0
9548-ZMVTX,male,0,1,1,72,1,1,0,1,1,1,0,0,two_year,0,bank_transfer,4461,1
8739-XNIKG,female,0,0,0,5,1,1,0,0,0,0,1,0,month_to_month,1,electronic_check,4456,1
9755-JHNMN,female,0,0,0,49,1,0,1,1,1,1,0,0,two_year,0,bank_transfer,5075,0
3981-QSVQI,male,0,0,0,8,1,0,0,0,0,0,0,0,month_to_month,1,bank_transfer,5498,0
2789-HQBOU,male,0,0,0,3,1,0,0,0,0,0,0,1,month_to_month,1,electronic_check,4203,1
9424-CMPOG,male,0,1,1,9,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4406,0
5067-WJEUN,male,0,1,1,67,1,0,1,1,0,0,0,0,two_year,1,bank_transfer,6005,0
3450-WXOAT,male,0,0,0,46,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,3150,0
9251-WNSOD,female,0,1,0,67,1,1,1,1,1,0,0,1,one_year,0,mailed_check,4931,0
6974-DAFLI,female,0,1,0,55,1,0,0,0,0,0,0,0,one_year,0,electronic_check,4888,0
2616-UUTFK,male,0,1,0,33,1,1,1,1,1,0,1,0,month_to_month,1,bank_transfer,4959,0
7064-JHXCE,male,0,1,1,62,1,0,0,0,0,0,0,0,two_year,0,credit_card,6444,0
7989-AWGEH,male,0,1,1,49,0,0,1,0,0,0,0,1,month_to_month,1,electronic_check,4810,0
4373-VVHQL,male,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5479,0
4559-UWIHT,male,0,1,0,14,1,1,0,1,1,0,0,0,month_to_month,1,electronic_check,4965,1
7268-IGMFD,male,1,0,0,18,1,1,0,0,1,1,1,0,month_to_month,0,bank_transfer,3728,1
6650-BWFRT,female,0,1,0,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,4743,1
9570-KYEUA,male,0,0,0,64,1,1,1,0,1,1,0,1,two_year,0,credit_card,5213,1
6993-YGFJV,male,0,1,0,69,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5532,1
2712-SYWAY,female,0,0,0,1,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,5249,0
0730-BGQGF,male,0,1,1,71,1,1,1,1,1,1,1,1,two_year,0,credit_card,6291,0
5498-IBWPI,female,0,1,1,66,1,0,0,0,0,1,0,0,one_year,1,credit_card,5232,0
9101-NTIXF,male,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3954,0
0013-SMEOE,female,1,1,0,71,1,0,1,1,1,1,1,1,two_year,1,bank_transfer,5011,1
9314-QDMDW,male,0,0,0,11,1,0,0,1,0,0,1,0,one_year,1,electronic_check,2738,0
9308-ANMVE,male,0,0,1,47,1,0,1,1,0,0,0,0,month_to_month,1,electronic_check,5491,0
3413-DHLPB,male,0,1,1,60,1,1,0,1,0,1,1,1,month_to_month,1,bank_transfer,6237,1
7649-PHJVR,male,0,0,0,11,1,0,0,0,0,0,0,0,one_year,0,mailed_check,5825,0
6114-TCFID,female,0,0,0,29,0,0,1,1,0,1,0,0,one_year,0,credit_card,5103,0
3787-TRIAL,male,0,1,1,21,0,0,0,0,0,0,0,0,month_to_month,1,electronic_check,4302,0
2573-GYRUU,male,1,1,0,48,1,1,0,0,1,0,0,1,month_to_month,1,credit_card,3594,1
5156-UMKOW,female,0,0,1,3,0,0,0,1,0,0,0,0,month_to_month,0,mailed_check,5880,0
1247-QBVSH,female,0,1,1,43,1,0,0,1,0,0,0,0,month_to_month,0,mailed_check,5284,0
6734-GMPVK,male,0,0,0,5,1,1,0,1,1,0,1,1,month_to_month,0,electronic_check,4024,1
9822-OAOVB,female,0,0,0,1,1,0,0,0,0,0,0,1,month_to_month,1,electronic_check,5286,0
6161-ERDGD,male,0,1,1,71,1,1,1,0,1,1,1,1,one_year,0,electronic_check,5280,0
1226-JZNKR,female,0,1,0,8,1,0,0,0,0,0,0,0,one_year,0,electronic_check,5698,0
7318-EIVKO,male,0,0,0,8,1,1,0,0,0,0,1,0,month_to_month,1,electronic_check,3003,0
3771-PZOBW,male,0,0,0,20,1,1,0,0,1,0,1,0,month_to_month,1,credit_card,2927,1
8231-BSWXX,male,0,0,0,71,1,1,0,1,0,0,0,0,one_year,1,credit_card,5466,1
6486-LHTMA,female,1,1,0,31,1,1,0,0,1,0,1,0,one_year,1,electronic_check,2364,1
4083-BFNYK,female,1,1,0,38,1,1,1,1,0,0,0,1,one_year,0,credit_card,5148,1
7389-KBFIT,female,0,1,1,2,0,0,0,1,0,0,0,0,month_to_month,1,mailed_check,4387,0
7176-WIONM,female,0,1,0,12,0,0,0,0,1,0,1,1,month_to_month,1,bank_transfer,2873,0
5141-ZUVBH,female,0,0,1,9,1,0,1,0,1,1,0,1,month_to_month,0,bank_transfer,2267,1
1089-HDMKP,male,1,0,1,11,1,0,0,1,0,1,0,0,month_to_month,1,electronic_check,4143,0
7623-HKYRK,male,0,0,1,6,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2276,0
0310-SUCIN,female,0,1,0,71,1,0,1,1,1,1,1,1,one_year,1,bank_transfer,5643,0
5197-PYEPU,female,0,1,1,42,1,1,1,1,0,0,1,0,one_year,1,credit_card,5643,1
6619-RPLQZ,female,0,1,1,45,1,0,0,0,0,0,0,0,two_year,0,mailed_check,2844,0
3275-RHRNE,male,0,1,1,28,0,0,0,1,1,1,1,1,one_year,1,credit_card,2797,0
3503-TYDAY,female,0,1,0,43,1,1,0,1,0,0,0,0,month_to_month,0,electronic_check,5357,1
6901-GOGZG,male,0,0,1,60,1,1,1,0,1,1,1,1,two_year,1,electronic_check,4104,0
7021-XSNYE,male,0,1,1,7,0,0,1,0,1,1,0,1,two_year,0,credit_card,2750,0
9621-OUPYD,female,0,1,0,25,1,0,0,0,0,0,0,0,one_year,1,bank_transfer,4129,0
8982-NHAVY,male,0,0,0,27,1,1,0,0,1,0,1,1,one_year,1,bank_transfer,5939,1
4307-KWMXE,male,0,0,0,10,0,0,0,1,0,1,0,0,month_to_month,0,electronic_check,2263,0
0141-YEAYS,female,1,0,0,27,1,1,0,1,1,0,0,0,month_to_month,1,bank_transfer,5990,1
2450-ZKEED,female,0,0,0,11,1,0,0,0,1,1,0,0,one_year,0,bank_transfer,5899,0
3694-DELSO,male,0,1,1,4,0,0,1,0,0,0,1,0,month_to_month,0,credit_card,3824,0
3893-JRNFS,male,0,0,0,68,0,0,0,0,1,0,0,1,month_to_month,1,bank_transfer,6270,0
9603-OAIHC,male,1,0,0,1,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,2469,1
1133-KXCGE,female,0,0,0,18,1,0,0,0,0,0,0,0,one_year,0,mailed_check,2910,0
0142-GVYSN,male,0,0,0,26,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5712,0
1049-FYSYG,female,0,1,0,17,0,0,0,1,1,0,0,0,month_to_month,1,credit_card,5977,0
8406-LNMHF,male,1,1,0,59,1,0,1,1,1,0,0,0,one_year,1,credit_card,5295,1
1821-BUCWY,male,0,0,0,30,1,0,1,0,1,0,0,0,two_year,1,mailed_check,5445,0
0023-UYUPN,female,1,1,0,50,1,1,0,0,0,0,0,0,one_year,0,electronic_check,4015,0
8314-DPQHL,male,0,0,0,9,0,0,1,0,1,1,0,1,one_year,0,mailed_check,5535,0
1465-WCZVT,female,0,1,1,3,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4943,0
9481-SFCQY,female,0,0,1,14,1,0,0,0,1,0,1,0,month_to_month,1,credit_card,5962,0
6360-SVNWV,female,1,0,0,31,1,0,1,0,0,0,0,0,month_to_month,1,credit_card,2057,1
0567-GGCAC,female,0,0,0,7,1,0,1,1,1,0,0,0,month_to_month,0,electronic_check,2845,0
8884-MRNSU,male,0,1,0,17,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,3526,0
2171-UDMFD,male,0,1,1,32,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,4363,0
9050-IKDZA,female,1,0,0,2,1,0,0,0,0,0,1,0,month_to_month,0,mailed_check,4267,1
9802-CAQUT,female,0,1,1,72,1,1,1,1,1,0,1,1,two_year,0,credit_card,5723,1
0187-WZNAB,female,0,1,1,27,1,0,1,0,0,0,0,0,month_to_month,0,mailed_check,4331,1
1475-VWVDO,male,0,0,0,7,1,0,0,0,1,0,0,0,month_to_month,1,electronic_check,5335,1
1357-MVDOZ,male,0,1,1,11,1,0,0,0,1,0,1,0,month_to_month,1,bank_transfer,2136,0
7602-MVRMB,female,0,1,1,72,1,1,1,0,1,1,1,1,two_year,1,bank_transfer,4754,1
1197-BVMVG,female,1,0,0,4,1,1,0,0,0,0,0,0,month_to_month,1,electronic_check,4093,1
5406-KGRMX,female,0,0,0,71,1,1,0,0,0,0,0,0,two_year,0,electronic_check,4555,0
5968-HYJRZ,male,0,1,1,47,1,1,0,0,0,0,0,0,two_year,0,mailed_check,3629,0
5198-EFNBM,male,1,1,0,57,1,0,0,1,1,0,1,0,one_year,1,electronic_check,5636,1
7516-GMHUV,male,1,1,0,50,1,1,1,0,1,0,1,1,two_year,1,credit_card,5324,1
7140-ADSMJ,male,0,0,0,8,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,5624,0
2230-XTUWL,female,0,1,1,48,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5461,0
7706-YLMQA,female,0,0,0,70,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,6072,0
2585-KTFRE,male,0,0,1,1,1,0,1,1,0,1,0,1,month_to_month,1,bank_transfer,2706,0
7994-UYIVZ,male,0,1,0,8,1,1,0,0,0,0,0,1,month_to_month,1,bank_transfer,2512,1
7717-BICXI,male,0,1,1,60,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4020,0
6559-RAKOZ,male,0,1,1,49,1,1,0,0,0,1,1,1,one_year,1,electronic_check,4301,1
4716-MRVEN,female,0,0,0,29,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4128,0
2143-LJULT,female,0,1,0,67,1,1,0,0,0,0,0,0,two_year,1,credit_card,5887,0
3200-MNQTF,male,0,1,0,67,1,1,1,1,1,1,0,0,two_year,0,credit_card,4361,0
6164-HXUGH,female,0,1,1,6,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5060,0
5630-IXDXV,female,0,0,0,47,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,3723,1
0320-DWVTU,female,0,0,0,53,1,0,1,1,1,1,0,1,two_year,0,mailed_check,4754,1
9135-MGVPY,male,0,1,0,69,1,0,1,1,1,1,1,1,two_year,1,mailed_check,5345,0
1212-GLHMD,male,0,0,0,3,1,0,1,0,0,0,0,1,month_to_month,1,mailed_check,2500,1
7878-JGDKK,male,0,0,0,4,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2124,0
1088-AUUZZ,male,0,1,1,56,1,1,1,1,0,1,0,1,two_year,1,credit_card,5314,0
6614-YWYSC,male,1,1,0,61,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,6421,0
9588-OZDMQ,female,0,1,0,2,1,0,0,0,0,0,0,0,month_to_month,1,electronic_check,5225,0
6476-EPYZR,male,0,1,1,12,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,2891,0
1174-FGIFN,female,0,1,1,28,1,1,0,0,0,1,0,1,one_year,1,electronic_check,5823,1
6620-HVDUJ,male,0,0,0,24,1,0,1,1,0,1,0,0,month_to_month,0,bank_transfer,5095,0
1032-MAELW,female,0,1,1,68,1,1,1,1,1,1,0,1,one_year,1,electronic_check,5071,0
7641-TQFHN,male,0,0,1,39,1,1,0,0,0,1,1,1,two_year,0,mailed_check,3124,1
1552-TKMXS,female,0,1,0,42,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,2127,0
8622-ZLFKO,female,0,1,0,6,1,1,0,1,0,0,0,1,month_to_month,1,electronic_check,4297,1
6188-UXBBR,female,0,1,0,38,1,0,0,0,0,0,0,0,one_year,1,credit_card,4411,0
2333-KWEWW,male,0,0,0,18,1,0,0,0,0,0,0,0,two_year,0,credit_card,2782,0
5702-SKUOB,female,0,1,0,4,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4580,0
1134-YWTYF,male,0,1,0,27,1,0,0,1,0,1,0,0,month_to_month,1,electronic_check,2563,0
6061-GWWAV,male,0,0,1,41,1,0,1,1,1,0,1,0,one_year,0,mailed_check,5365,0
0679-TDGAK,male,0,1,1,50,1,0,1,0,0,1,1,1,one_year,0,electronic_check,5141,0
6585-WCEWR,male,0,1,1,72,1,0,0,0,0,0,0,0,two_year,0,electronic_check,4949,0
9067-YGSCA,female,0,0,0,70,1,1,0,0,0,0,0,0,one_year,0,credit_card,4467,0
9067-SQTNS,male,0,1,1,44,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,2471,0
1776-SPBWV,female,0,1,1,34,1,0,0,0,0,0,0,0,one_year,1,bank_transfer,2272,0
8735-SDUFN,female,1,1,0,72,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,4397,0
9668-PUGNU,male,0,1,0,71,1,1,0,0,0,0,0,0,two_year,1,electronic_check,4058,0
9405-GPBBG,female,0,0,0,64,1,1,0,1,1,1,1,1,two_year,1,credit_card,5718,1
1926-QUZNN,female,0,1,0,72,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,4551,0
7016-NVRIC,male,1,1,0,29,1,0,1,0,1,0,0,1,one_year,0,bank_transfer,3553,1
5829-NVSQN,female,0,1,0,23,1,0,1,0,1,1,0,1,one_year,1,bank_transfer,3519,0
9565-AXSMR,male,0,1,1,52,1,0,0,0,0,0,0,0,two_year,0,mailed_check,4203,0
8869-LIHMK,female,0,0,0,64,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5213,1
0447-RXSGD,male,0,0,0,24,1,1,0,1,0,0,1,1,month_to_month,1,bank_transfer,5207,1
4927-WWOOZ,male,0,1,0,2,1,1,0,0,1,0,1,0,month_to_month,1,electronic_check,4889,1
5788-YPOEG,female,0,1,1,34,1,0,1,1,1,1,1,1,two_year,0,mailed_check,2020,0
0661-KBKPA,male,0,1,1,53,1,1,0,0,1,1,1,1,one_year,1,mailed_check,5052,0
9081-WWXKP,female,0,1,1,47,1,0,0,0,0,0,0,0,two_year,0,credit_card,2070,0
0784-ZQJZX,male,0,0,1,72,1,0,0,0,0,0,0,0,two_year,0,credit_card,5730,0
3133-PZNSR,male,0,1,1,72,1,1,1,1,0,1,0,1,two_year,1,credit_card,4054,1
0722-SVSFK,female,0,0,0,7,1,0,0,0,1,1,1,1,month_to_month,1,electronic_check,5041,1
3612-YVGSJ,female,0,1,0,71,1,1,0,0,0,0,0,0,two_year,1,credit_card,4742,0
9825-YCXWZ,female,1,0,0,41,1,0,0,0,1,1,1,1,one_year,1,bank_transfer,2227,1
5397-NSKQG,male,0,1,1,67,0,0,1,0,0,0,1,1,two_year,0,credit_card,5281,0
8565-HBFNN,male,0,1,0,69,1,1,1,1,1,1,0,1,one_year,1,credit_card,5935,1
2000-DHJUY,female,1,1,0,70,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5264,0
8670-ERCJH,male,0,0,0,72,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,6347,1
7758-UJWYS,male,0,1,1,34,0,0,0,0,0,1,1,0,two_year,1,electronic_check,3897,0
2050-ONYDQ,female,0,1,1,65,1,1,0,0,0,0,0,0,two_year,0,credit_card,5352,0
7055-JCGNI,female,0,0,0,70,1,1,1,1,1,1,1,1,two_year,1,credit_card,4182,1
0739-UUAJR,female,0,1,1,72,0,0,1,0,1,0,1,1,two_year,1,credit_card,4954,0
4826-DXMUP,male,0,0,1,35,1,0,0,0,0,1,1,1,one_year,1,mailed_check,5510,0
7285-KLOTR,female,0,1,0,12,1,1,1,0,1,0,1,1,one_year,0,electronic_check,2495,0
0654-PQKDW,female,0,1,1,62,1,0,1,0,1,1,1,0,one_year,1,bank_transfer,4133,0
7175-NTIXE,female,0,0,0,25,1,0,1,0,0,1,1,1,month_to_month,1,credit_card,3955,0
7963-SHNDT,female,0,0,0,52,0,0,1,1,0,1,0,0,two_year,0,mailed_check,4247,0
9796-BPKIW,male,1,0,0,8,1,0,0,0,0,0,0,0,month_to_month,1,credit_card,2939,1
0188-GWFLE,male,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4978,0
8129-GMVGI,female,0,1,1,56,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5172,0
2882-DDZPG,female,0,0,0,12,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4862,0
3547-LQRIK,female,0,1,0,47,1,1,0,0,0,0,0,0,one_year,0,electronic_check,2382,0
9137-NOQKA,male,1,0,0,2,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,4577,0
5843-TTHGI,female,0,0,0,18,1,0,0,0,1,0,0,0,month_to_month,1,mailed_check,4952,0
1849-RJYIG,female,0,0,0,8,1,0,1,0,0,0,1,0,month_to_month,1,electronic_check,5862,0
8868-GAGIO,male,0,1,0,45,1,1,1,0,1,0,0,0,month_to_month,1,mailed_check,3289,1
4061-UKJWL,male,0,0,0,3,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3666,0
5380-XPJNZ,female,0,0,0,38,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4539,0
8263-QMNTJ,male,0,1,0,72,1,1,1,1,1,1,1,1,two_year,1,electronic_check,5890,1
3230-JCNZS,female,0,1,1,71,1,1,1,1,1,0,1,0,two_year,1,credit_card,4305,1
0277-ORXQS,male,0,1,1,66,0,0,0,0,0,1,1,1,two_year,0,bank_transfer,4652,0
7996-BPXHY,female,0,1,1,13,1,1,0,0,0,0,0,0,two_year,1,bank_transfer,4734,0
3227-WLKLI,female,0,1,1,65,1,1,1,1,1,1,1,1,two_year,0,bank_transfer,4921,0
2266-FUBDZ,male,0,1,1,15,1,0,0,0,0,0,0,0,two_year,0,mailed_check,2742,0
8237-ULIXL,female,0,1,0,72,1,1,0,0,0,0,0,0,two_year,0,credit_card,4067,0
8216-AZUUZ,female,0,1,1,42,1,0,0,0,1,1,1,1,two_year,1,electronic_check,3265,1
9153-BTBVV,female,0,1,0,71,1,1,0,0,0,0,0,0,two_year,0,bank_transfer,4066,0
5186-PEIZU,female,0,0,0,35,1,0,0,0,0,0,0,0,month_to_month,0,bank_transfer,4988,0
1074-AMIOH,female,0,1,1,53,1,0,0,1,1,1,1,1,month_to_month,1,bank_transfer,5989,1
4361-FEBGN,male,0,0,0,48,1,0,0,0,0,0,0,0,two_year,0,credit_card,4399,0
7748-UMTRK,female,1,0,1,30,1,1,0,0,0,1,1,1,month_to_month,1,electronic_check,2440,1
0380-ZCSBI,male,0,0,0,10,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,2411,0
7145-FEJWU,female,0,0,1,12,1,1,0,1,1,0,1,1,month_to_month,1,electronic_check,5913,1
6463-MVYRY,female,1,0,0,57,1,0,1,0,1,1,1,0,two_year,0,bank_transfer,4759,0
3969-JQABI,female,0,1,0,58,1,0,1,1,0,0,1,0,month_to_month,1,credit_card,5912,0
9624-EGDEQ,female,0,0,0,37,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5336,0
1051-EQPZR,female,0,1,1,44,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,5584,0
5849-ASHZJ,male,0,0,1,27,1,0,0,0,0,0,0,0,one_year,0,credit_card,2400,0
5780-INQIK,female,0,0,0,8,1,0,0,0,0,1,0,0,month_to_month,0,electronic_check,2907,0
4526-ZJJTM,female,1,1,0,25,1,0,0,1,1,0,0,1,month_to_month,0,bank_transfer,4849,1
8384-FZBJK,female,0,1,1,57,1,1,0,1,0,0,1,1,month_to_month,1,electronic_check,6351,1
3750-RNQKR,female,0,0,0,12,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,4788,0
0962-CQPWQ,female,0,1,1,62,1,0,0,0,0,0,0,0,two_year,0,bank_transfer,4574,0
3096-YXENJ,female,0,1,0,65,1,1,0,1,1,1,1,1,two_year,1,bank_transfer,4193,1
1265-BCFEO,female,0,1,0,71,1,1,0,0,1,1,1,1,two_year,1,bank_transfer,4518,0
5837-LXSDN,female,0,1,1,21,1,0,0,1,0,0,1,0,one_year,1,credit_card,2845,0
5945-AZYHT,male,0,1,0,71,1,1,1,1,1,0,1,1,one_year,1,electronic_check,4564,1
8325-QRPZR,female,0,0,0,7,1,0,0,0,1,0,0,0,month_to_month,1,electronic_check,4216,1
6384-VMJHP,female,0,0,0,72,1,0,1,1,1,1,0,1,two_year,1,credit_card,5127,0
2262-SLNVK,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,electronic_check,2475,1
7730-CLDSV,female,0,1,1,72,1,1,0,1,1,1,0,1,two_year,1,bank_transfer,4616,1
1135-HIORI,female,0,1,1,64,1,1,0,1,1,1,1,1,one_year,1,electronic_check,5129,1
0164-APGRB,female,0,0,0,72,1,1,1,1,1,1,1,1,two_year,1,electronic_check,4589,1
6481-ESCNL,female,0,0,0,29,1,1,0,0,1,0,1,1,month_to_month,0,bank_transfer,4847,1
1790-NESIO,female,0,0,0,13,1,0,0,0,0,0,0,0,two_year,1,mailed_check,4883,0
1550-EENBN,female,0,0,0,31,1,1,1,1,0,0,1,1,month_to_month,0,electronic_check,5320,1
8198-RKSZG,female,0,1,1,14,1,1,0,1,0,1,1,1,month_to_month,0,credit_card,5772,0
9297-EONCV,female,0,0,0,72,1,1,1,1,1,1,1,1,two_year,1,bank_transfer,5378,0
1069-QJOEE,male,0,1,1,25,1,0,0,0,0,0,0,0,one_year,0,electronic_check,4134,0
7799-DSEWS,male,0,0,0,18,1,0,1,0,1,1,1,0,month_to_month,1,electronic_check,5993,0
8766-PAFNE,male,0,1,0,71,1,0,0,1,1,1,1,1,two_year,1,credit_card,5872,0
5315-CKEQK,male,1,1,1,28,1,1,0,0,0,0,0,0,one_year,1,electronic_check,5195,0
3130-ICDUP,female,0,0,1,2,1,1,1,0,0,0,0,0,month_to_month,0,credit_card,5346,1
0820-FNRNX,male,0,1,1,17,1,1,0,1,1,1,0,0,month_to_month,1,mailed_check,2814,0
0880-FVFWF,male,0,0,0,56,1,1,1,1,0,0,0,0,month_to_month,1,electronic_check,4449,1
4611-ANLQC,female,0,1,0,60,0,0,1,1,1,0,0,1,one_year,0,electronic_check,5493,0
4213-HKBJO,female,0,0,0,33,1,1,0,0,0,0,0,0,two_year,0,credit_card,3378,0
2792-LSHWX,female,0,0,0,1,1,0,1,1,0,1,0,0,month_to_month,1,mailed_check,5960,1
0014-BMAQU,male,0,1,0,63,1,1,1,0,0,1,0,0,two_year,1,credit_card,4604,1
9018-PCIOK,female,0,0,0,55,1,0,0,1,1,0,0,1,two_year,1,mailed_check,4634,0
4837-QUSFT,female,0,1,0,65,1,1,1,1,0,1,1,0,one_year,1,bank_transfer,4915,1
9953-ZMKSM,male,0,0,0,63,1,1,0,0,0,0,0,0,two_year,0,mailed_check,4530,0
0907-HQNTS,female,1,1,0,70,1,1,1,1,1,1,1,1,two_year,1,credit_card,4588,1
7665-NKLAV,female,0,1,1,36,0,0,1,0,1,1,0,0,two_year,0,credit_card,2564,0
4391-LNRXK,male,0,0,0,22,1,0,0,1,1,1,0,1,month_to_month,1,bank_transfer,4242,1
8250-ZNGGW,female,1,0,0,5,1,0,1,1,0,1,0,0,month_to_month,0,credit_card,3662,0
8562-GHPPI,female,0,0,0,1,1,0,0,0,0,0,0,0,month_to_month,0,credit_card,3129,0
5893-PYOLZ,male,0,0,0,56,1,0,0,1,1,1,1,1,two_year,1,credit_card,4399,0
4986-MXSFP,female,0,0,0,2,1,0,0,0,0,0,0,0,month_to_month,1,mailed_check,2237,0
6131-FOYAS,male,0,0,0,35,1,1,1,0,1,0,0,0,month_to_month,1,electronic_check,2187,0
3027-YNWZU,female,0,1,0,64,1,1,0,0,0,0,0,0,two_year,0,credit_card,5538,0
5609-IMCGG,female,0,0,0,15,1,1,1,0,1,0,0,0,month_to_month,1,credit_card,3314,1
4727-MCYZG,male,0,0,0,1,1,0,0,0,0,0,0,1,month_to_month,0,mailed_check,2207,0
9481-WHGWY,female,0,1,1,70,1,0,1,0,0,1,1,1,two_year,0,credit_card,6477,0
4328-VUFWD,female,0,0,0,39,1,0,0,0,0,1,0,1,one_year,0,electronic_check,5843,0
3301-LSLWQ,female,0,0,0,29,1,1,1,0,0,0,0,1,month_to_month,1,electronic_check,5590,0
7473-ZBDSN,female,0,1,1,14,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5751,0
3166-PNEOF,female,0,0,0,61,1,1,1,0,1,1,1,1,two_year,0,credit_card,4471,0
5639-NTUPK,male,0,0,1,13,1,0,1,0,0,0,0,0,month_to_month,1,credit_card,4929,0
8780-YRMTT,female,0,0,0,66,0,0,1,1,1,1,0,0,two_year,1,mailed_check,6435,0
5140-FOMCQ,female,0,1,0,59,1,1,1,1,1,0,1,1,one_year,1,credit_card,5186,1
6242-SGYTS,male,0,1,1,62,1,1,1,1,0,0,1,0,one_year,1,credit_card,4262,1
8166-ORCHU,male,1,1,0,33,1,0,1,1,0,1,0,1,one_year,1,electronic_check,4414,1
8414-OOEEL,male,0,0,1,66,1,0,0,1,1,1,1,1,two_year,1,credit_card,4285,0
8454-AATJP,female,0,0,0,72,1,1,1,1,1,1,1,1,two_year,0,credit_card,5905,1
4531-AUZNK,female,0,1,1,51,1,1,1,0,0,1,1,0,one_year,1,mailed_check,6492,1
4191-XOVOM,male,0,0,0,63,1,1,0,1,0,1,1,1,month_to_month,0,electronic_check,4551,1
2150-OEGBV,male,0,0,0,27,1,0,0,0,0,0,0,0,one_year,0,bank_transfer,3428,0
1855-CFULU,female,1,0,0,4,1,0,0,0,0,0,0,0,month_to_month,0,mailed_check,3460,0
4878-BUNFV,male,0,1,1,42,1,0,0,0,0,0,0,0,two_year,0,mailed_check,5320,0
1872-EBWSC,female,0,0,0,29,1,0,0,0,0,0,0,0,one_year,0,mailed_check,4840,0
7026-YMSBE,male,0,0,0,30,1,0,0,0,0,0,0,0,one_year,0,mailed_check,3302,0
6997-UVGOX,male,0,1,1,71,1,0,1,1,1,1,1,1,two_year,0,bank_transfer,5394,0
9674-EHPPG,male,0,1,0,46,0,0,1,0,1,1,0,0,two_year,0,credit_card,2519,0
5440-VHLUL,male,0,0,0,69,1,1,0,1,0,1,1,1,one_year,1,bank_transfer,6247,1
5781-BKHOP,female,0,1,0,72,1,1,1,1,1,0,1,0,two_year,0,bank_transfer,6380,1
5213-TWWJU,male,0,0,0,28,1,0,0,0,1,1,0,1,month_to_month,0,electronic_check,2448,1
8628-MFKAX,female,1,1,0,72,1,1,1,1,1,1,1,1,two_year,1,credit_card,5098,1
